DATATIME,WINDSPEED,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,WINDPOWER
2022/6/3 20:30:00.000,6.5,221,18.2,58,818,21870.45333
2022/6/3 20:45:00.000,6.3,221,17.9,60,818,20084.83394
2022/6/3 21:00:00.000,6.1,220,17.6,61,818,18299.21455
2022/6/3 21:15:00.000,5.8,219,17.3,62,818,17208.26667
2022/6/3 21:30:00.000,5.4,217,17.1,63,818,16811.9903
2022/6/3 21:45:00.000,5,215,16.9,64,818,16416.66424
2022/6/3 22:00:00.000,4.6,213,16.7,65,818,16020.38788
2022/6/3 22:15:00.000,4.2,211,16.5,66,818,15486.31758
2022/6/3 22:30:00.000,3.8,213,16.2,67,818,14813.50303
2022/6/3 22:45:00.000,3.4,216,15.9,69,818,14140.68848
2022/6/3 23:00:00.000,3.1,218,15.6,70,818,13467.87394
2022/6/3 23:15:00.000,2.8,222,15.5,71,818,13216.99394
2022/6/3 23:30:00.000,2.8,226,15.4,71,818,13387.09818
2022/6/3 23:45:00.000,2.7,231,15.3,72,818,13558.15273
2022/6/4 0:00:00.000,5.4,239,16.6,64,817,25304.7
2022/6/4 0:15:00.000,5.7,246,16.6,63,817,26629.66
2022/6/4 0:30:00.000,6.3,254,16.8,60,817,28247.64
2022/6/4 0:45:00.000,7,262,16.9,57,818,29865.62
2022/6/4 1:00:00.000,7.8,267,17.1,54,818,31483.6
2022/6/4 1:15:00.000,8.3,271,17.2,52,818,31950.08
2022/6/4 1:30:00.000,8.4,275,17.2,52,818,31265.06
2022/6/4 1:45:00.000,8.7,279,17.1,51,818,30580.04
2022/6/4 2:00:00.000,8.9,283,17.1,51,818,29895.02
2022/6/4 2:15:00.000,8.9,286,16.9,53,818,28951.28
2022/6/4 2:30:00.000,8.7,287,16.6,56,818,27746.86
2022/6/4 2:45:00.000,8.4,289,16.2,59,818,26542.44
2022/6/4 3:00:00.000,8.2,291,15.9,62,818,25338.02
2022/6/4 3:15:00.000,8,293,15.5,65,818,23851.36
2022/6/4 3:30:00.000,7.9,294,15.2,69,818,22081.48
2022/6/4 3:45:00.000,7.8,295,14.8,72,817,20312.58
2022/6/4 4:00:00.000,7.7,296,14.5,76,817,18542.7
2022/6/4 4:15:00.000,7.6,298,14.1,80,817,16823.78
2022/6/4 4:30:00.000,7.4,299,13.8,84,817,15154.84
2022/6/4 4:45:00.000,7.4,300,13.5,88,818,13486.88
2022/6/4 5:00:00.000,7.3,302,13.2,92,818,11817.94
2022/6/4 5:15:00.000,7.1,303,13,94,818,10137.24
2022/6/4 5:30:00.000,6.8,305,13,95,818,8442.82
2022/6/4 5:45:00.000,6.6,308,13,95,818,6748.4
2022/6/4 6:00:00.000,6.3,309,13,96,818,5053.98
2022/6/4 6:15:00.000,5.8,311,13.1,96,818,3294.88
2022/6/4 6:30:00.000,5.1,312,13.2,96,818,1471.1
2022/6/4 6:45:00.000,4.2,313,13.3,96,817,19.76756788
2022/6/4 7:00:00.000,3.5,315,13.4,96,817,149.5965621
2022/6/4 7:15:00.000,2.9,314,13.4,96,817,69.49474237
2022/6/4 7:30:00.000,2.3,310,13.5,96,817,14.60719563
2022/6/4 7:45:00.000,1.9,302,13.6,96,817,196.1166211
2022/6/4 8:00:00.000,1.4,291,13.7,96,817,321.058397
2022/6/4 8:15:00.000,1.2,279,13.8,96,817,272.3619463
2022/6/4 8:30:00.000,1.3,279,13.9,95,817,363.1947
2022/6/4 8:45:00.000,1.3,274,14.1,94,817,93.42102385
2022/6/4 9:00:00.000,1.4,274,14.2,93,817,323.685547
2022/6/4 9:15:00.000,1.4,278,14.4,91,817,327.8827885
2022/6/4 9:30:00.000,1.4,282,14.5,90,817,14.238468
2022/6/4 9:45:00.000,1.5,286,14.6,88,817,186.9710889
2022/6/4 10:00:00.000,1.5,290,14.7,87,817,228.7814886
2022/6/4 10:15:00.000,1.6,297,14.9,85,817,279.1212004
2022/6/4 10:30:00.000,1.6,300,15.1,83,817,363.8695362
2022/6/4 10:45:00.000,1.7,303,15.2,82,817,199.0236136
2022/6/4 11:00:00.000,1.7,306,15.4,80,817,319.708549
2022/6/4 11:15:00.000,1.8,308,15.7,77,817,363.1235208
2022/6/4 11:30:00.000,1.8,313,16.1,74,817,52.99628674
2022/6/4 11:45:00.000,1.8,317,16.6,71,817,175.0491999
2022/6/4 12:00:00.000,1.8,322,17,68,817,295.6549273
2022/6/4 12:15:00.000,2,323,17.4,64,817,248.9606823
2022/6/4 12:30:00.000,2.3,320,17.9,61,817,210.5433815
2022/6/4 12:45:00.000,2.8,319,18.3,58,817,286.3345149
2022/6/4 13:00:00.000,3.1,318,18.8,55,817,307.5162418
2022/6/4 13:15:00.000,3.4,317,19.2,52,817,160.7656456
2022/6/4 13:30:00.000,3.7,315,19.5,50,817,48.93220066
2022/6/4 13:45:00.000,4,313,19.8,49,816,52.07256526
2022/6/4 14:00:00.000,4.3,311,20.1,47,816,121.1621676
2022/6/4 14:15:00.000,4.4,309,20.3,46,816,289.994652
2022/6/4 14:30:00.000,4.6,308,20.5,45,816,309.122201
2022/6/4 14:45:00.000,4.8,306,20.8,44,816,317.2965206
2022/6/4 15:00:00.000,5,304,21,43,816,367.7376042
2022/6/4 15:15:00.000,5.1,303,21.1,43,816,334.9261596
2022/6/4 15:30:00.000,5.2,302,21.1,43,816,85.97400207
2022/6/4 15:45:00.000,5.3,302,21.1,43,815,44.36020185
2022/6/4 16:00:00.000,5.4,301,21.1,43,815,316.1519969
2022/6/4 16:15:00.000,5.4,300,21.1,43,815,239.3213442
2022/6/4 16:30:00.000,5.3,298,21.1,43,815,35.26163118
2022/6/4 16:45:00.000,5.2,298,21,43,815,315.1414418
2022/6/4 17:00:00.000,5.1,296,21,43,815,281.538984
2022/6/4 17:15:00.000,4.9,293,20.9,44,815,196.2053249
2022/6/4 17:30:00.000,4.5,291,20.6,45,815,199.3523591
2022/6/4 17:45:00.000,4.1,287,20.3,47,815,302.7415442
2022/6/4 18:00:00.000,3.7,284,20,48,815,205.2227292
2022/6/4 18:15:00.000,3.4,282,19.7,49,815,260.8883171
2022/6/4 18:30:00.000,3.2,281,19.3,50,815,313.3894546
2022/6/4 18:45:00.000,3.1,281,18.9,50,816,87.17731476
2022/6/4 19:00:00.000,2.8,280,18.5,51,816,90.60607942
2022/6/4 19:15:00.000,3.1,283,18.1,49,816,351.6312179
2022/6/4 19:30:00.000,3.7,287,17.6,45,816,19.75420549
2022/6/4 19:45:00.000,4.3,291,17.2,42,816,199.4093139
2022/6/4 20:00:00.000,4.9,293,16.7,38,816,187.3995876
2022/6/4 20:15:00.000,5.3,295,16.3,36,816,6.770090139
2022/6/4 20:30:00.000,5.5,296,16,35,816,277.6501089
2022/6/4 20:45:00.000,5.6,297,15.6,34,817,346.0231263
2022/6/4 21:00:00.000,5.8,298,15.3,33,817,367.7394192
2022/6/4 21:15:00.000,5.9,300,14.9,32,817,948.76
2022/6/4 21:30:00.000,6,301,14.5,33,817,1821.94
2022/6/4 21:45:00.000,6,302,14,33,817,2694.14
2022/6/4 22:00:00.000,6.1,304,13.6,34,817,3567.32
2022/6/4 22:15:00.000,6.3,305,13.2,34,817,4509.1
2022/6/4 22:30:00.000,6.5,304,12.8,35,817,5519.48
2022/6/4 22:45:00.000,6.9,304,12.5,35,817,6529.86
2022/6/4 23:00:00.000,7.1,303,12.1,36,817,7540.24
2022/6/4 23:15:00.000,7.2,303,11.8,36,817,8114.52
2022/6/4 23:30:00.000,7.3,302,11.6,37,817,8251.72
2022/6/4 23:45:00.000,7.3,300,11.3,38,816,8387.94
2022/6/5 0:00:00.000,8.7,299,10.8,36,817,35387.92
2022/6/5 0:15:00.000,8.8,299,10.7,36,817,36092.54
2022/6/5 0:30:00.000,8.9,298,10.6,37,817,36327.74
2022/6/5 0:45:00.000,9,299,10.5,38,816,36562.94
2022/6/5 1:00:00.000,9.1,298,10.4,39,816,36798.14
2022/6/5 1:15:00.000,9.1,299,10.3,41,816,36718.76
2022/6/5 1:30:00.000,9.2,299,10.2,42,816,36324.8
2022/6/5 1:45:00.000,9.1,300,10.2,43,816,35931.82
2022/6/5 2:00:00.000,9.2,301,10.1,44,816,35537.86
2022/6/5 2:15:00.000,9.1,301,10,45,816,35153.7
2022/6/5 2:30:00.000,9.1,302,9.9,46,816,34778.36
2022/6/5 2:45:00.000,9,302,9.8,47,816,34403.02
2022/6/5 3:00:00.000,9,303,9.7,48,816,34027.68
2022/6/5 3:15:00.000,8.9,304,9.5,48,816,33407.34
2022/6/5 3:30:00.000,8.7,303,9.3,49,816,32542
2022/6/5 3:45:00.000,8.7,303,9.1,50,816,31676.66
2022/6/5 4:00:00.000,8.5,303,8.9,51,816,30811.32
2022/6/5 4:15:00.000,8.5,302,8.8,51,816,29919.52
2022/6/5 4:30:00.000,8.4,302,8.7,52,816,29002.24
2022/6/5 4:45:00.000,8.4,302,8.6,53,815,28085.94
2022/6/5 5:00:00.000,8.3,303,8.5,54,815,27168.66
2022/6/5 5:15:00.000,8.2,303,8.5,54,815,26515.98
2022/6/5 5:30:00.000,8,303,8.8,54,815,26126.92
2022/6/5 5:45:00.000,7.7,304,9.1,54,815,25737.86
2022/6/5 6:00:00.000,7.5,304,9.4,54,815,25348.8
2022/6/5 6:15:00.000,7.2,305,9.7,54,815,25095.96
2022/6/5 6:30:00.000,6.7,305,10.2,53,815,24980.32
2022/6/5 6:45:00.000,6.3,304,10.6,52,815,24865.66
2022/6/5 7:00:00.000,5.8,304,11.1,51,815,24750.02
2022/6/5 7:15:00.000,5.6,305,11.5,51,815,25350.76
2022/6/5 7:30:00.000,5.6,307,12,50,815,26666.9
2022/6/5 7:45:00.000,5.7,309,12.4,50,815,27984.02
2022/6/5 8:00:00.000,5.7,311,12.9,49,815,29300.16
2022/6/5 8:15:00.000,6,313,13.3,49,815,30589.84
2022/6/5 8:30:00.000,6.6,314,13.7,48,815,31851.1
2022/6/5 8:45:00.000,7.1,314,14,47,815,33112.36
2022/6/5 9:00:00.000,7.8,315,14.4,46,815,34373.62
2022/6/5 9:15:00.000,8.3,315,14.7,45,815,35382.04
2022/6/5 9:30:00.000,8.8,313,14.9,44,815,36137.62
2022/6/5 9:45:00.000,9.3,312,15.2,43,815,36892.22
2022/6/5 10:00:00.000,9.8,311,15.4,42,815,37647.8
2022/6/5 10:15:00.000,10,311,15.5,41,815,37600.76
2022/6/5 10:30:00.000,9.9,310,15.4,41,815,36753.06
2022/6/5 10:45:00.000,9.9,310,15.4,41,815,35905.36
2022/6/5 11:00:00.000,9.7,310,15.3,41,815,35057.66
2022/6/5 11:15:00.000,9.6,310,15.3,41,815,34306.98
2022/6/5 11:30:00.000,9.3,309,15.4,41,815,33655.28
2022/6/5 11:45:00.000,9,309,15.5,42,815,33003.58
2022/6/5 12:00:00.000,8.8,308,15.6,42,815,32351.88
2022/6/5 12:15:00.000,8.6,308,15.7,42,815,32003.98
2022/6/5 12:30:00.000,8.6,307,15.8,41,815,31960.86
2022/6/5 12:45:00.000,8.5,307,15.9,41,814,31918.72
2022/6/5 13:00:00.000,8.4,306,16,40,814,31875.6
2022/6/5 13:15:00.000,8.4,306,16.1,40,814,31836.4
2022/6/5 13:30:00.000,8.6,306,16,41,814,31800.14
2022/6/5 13:45:00.000,8.6,307,15.9,42,814,31763.88
2022/6/5 14:00:00.000,8.8,307,15.8,43,814,31727.62
2022/6/5 14:15:00.000,8.7,307,15.6,44,814,31511.04
2022/6/5 14:30:00.000,8.6,306,15.3,45,814,31113.16
2022/6/5 14:45:00.000,8.5,306,15,47,814,30715.28
2022/6/5 15:00:00.000,8.4,306,14.7,48,814,30317.4
2022/6/5 15:15:00.000,8.4,306,14.5,49,814,29640.22
2022/6/5 15:30:00.000,8.4,307,14.3,50,814,28682.76
2022/6/5 15:45:00.000,8.5,309,14,50,814,27725.3
2022/6/5 16:00:00.000,8.6,311,13.8,51,814,26767.84
2022/6/5 16:15:00.000,8.4,313,13.7,52,814,25643.78
2022/6/5 16:30:00.000,8.1,315,13.6,53,814,24353.12
2022/6/5 16:45:00.000,7.7,318,13.5,54,814,23062.46
2022/6/5 17:00:00.000,7.4,320,13.4,55,814,21771.8
2022/6/5 17:15:00.000,7.2,325,13.2,56,814,20516.42
2022/6/5 17:30:00.000,7.1,331,13,57,814,19296.32
2022/6/5 17:45:00.000,7.2,337,12.7,58,814,18076.22
2022/6/5 18:00:00.000,7.2,343,12.5,59,814,16856.12
2022/6/5 18:15:00.000,7.1,349,12.2,60,814,15714.42
2022/6/5 18:30:00.000,6.8,353,11.7,63,814,14651.12
2022/6/5 18:45:00.000,6.6,358,11.2,65,815,13586.84
2022/6/5 19:00:00.000,6.4,3,10.7,68,815,12523.54
2022/6/5 19:15:00.000,6.4,6,10.3,70,815,12104.1
2022/6/5 19:30:00.000,6.6,7,9.8,71,815,12328.52
2022/6/5 19:45:00.000,7,7,9.4,73,815,12552.94
2022/6/5 20:00:00.000,7.2,8,8.9,74,815,12777.36
2022/6/5 20:15:00.000,7.3,8,8.6,75,815,12738.16
2022/6/5 20:30:00.000,7.2,6,8.3,75,815,12435.34
2022/6/5 20:45:00.000,7.3,4,8.1,75,816,12133.5
2022/6/5 21:00:00.000,7.3,2,7.8,75,816,11830.68
2022/6/5 21:15:00.000,7.3,0,7.7,75,816,11395.56
2022/6/5 21:30:00.000,7.2,358,7.6,76,816,10828.14
2022/6/5 21:45:00.000,7.1,357,7.5,77,815,10259.74
2022/6/5 22:00:00.000,7,354,7.4,78,815,9692.32
2022/6/5 22:15:00.000,7,353,7.4,78,815,9422.82
2022/6/5 22:30:00.000,7.1,354,7.4,79,815,9453.2
2022/6/5 22:45:00.000,7.3,353,7.4,80,815,9483.58
2022/6/5 23:00:00.000,7.4,353,7.4,81,815,9513.96
2022/6/5 23:15:00.000,7.4,354,7.4,81,815,9797.18
2022/6/5 23:30:00.000,7.7,356,7.4,81,815,10335.2
2022/6/5 23:45:00.000,7.9,356,7.5,81,815,10873.22
2022/6/6 0:00:00.000,6.5,355,7,78,816,14004.32
2022/6/6 0:15:00.000,6.6,355,6.9,79,816,14573.7
2022/6/6 0:30:00.000,6.7,356,7,79,816,15312.62
2022/6/6 0:45:00.000,6.8,357,7,80,815,16050.56
2022/6/6 1:00:00.000,6.9,358,7.1,80,815,16789.48
2022/6/6 1:15:00.000,7,358,7.1,80,815,17514.68
2022/6/6 1:30:00.000,7.1,359,7.2,80,815,18226.16
2022/6/6 1:45:00.000,7.2,0,7.2,81,815,18936.66
2022/6/6 2:00:00.000,7.3,0,7.3,81,815,19648.14
2022/6/6 2:15:00.000,7.3,1,7.3,81,815,20281.22
2022/6/6 2:30:00.000,7.3,2,7.3,81,815,20834.92
2022/6/6 2:45:00.000,7.3,2,7.3,82,816,21389.6
2022/6/6 3:00:00.000,7.3,3,7.3,82,816,21943.3
2022/6/6 3:15:00.000,7.3,4,7.3,82,816,22375.48
2022/6/6 3:30:00.000,7.4,5,7.3,82,816,22686.14
2022/6/6 3:45:00.000,7.4,5,7.2,83,816,22996.8
2022/6/6 4:00:00.000,7.5,6,7.2,83,816,23307.46
2022/6/6 4:15:00.000,7.6,7,7.2,83,816,23554.42
2022/6/6 4:30:00.000,7.5,8,7.2,83,816,23737.68
2022/6/6 4:45:00.000,7.5,9,7.2,83,816,23921.92
2022/6/6 5:00:00.000,7.4,10,7.2,83,816,24105.18
2022/6/6 5:15:00.000,7.4,11,7.2,83,816,24392.32
2022/6/6 5:30:00.000,7.3,11,7.2,83,816,24781.38
2022/6/6 5:45:00.000,7.2,11,7.3,82,817,25170.44
2022/6/6 6:00:00.000,7.1,11,7.3,82,817,25559.5
2022/6/6 6:15:00.000,7.1,11,7.4,82,817,25850.56
2022/6/6 6:30:00.000,7.2,11,7.5,81,817,26042.64
2022/6/6 6:45:00.000,7.2,10,7.6,81,818,26235.7
2022/6/6 7:00:00.000,7.3,10,7.7,80,818,26427.78
2022/6/6 7:15:00.000,7.3,10,7.7,80,818,26464.04
2022/6/6 7:30:00.000,7.3,11,7.7,80,818,26343.5
2022/6/6 7:45:00.000,7.4,11,7.8,79,819,26222.96
2022/6/6 8:00:00.000,7.5,12,7.8,79,819,26102.42
2022/6/6 8:15:00.000,7.5,12,7.8,79,819,25673.18
2022/6/6 8:30:00.000,7.4,13,7.8,78,819,24934.26
2022/6/6 8:45:00.000,7.4,13,7.8,78,819,24194.36
2022/6/6 9:00:00.000,7.3,14,7.8,77,819,23455.44
2022/6/6 9:15:00.000,7.3,14,7.9,77,819,22775.32
2022/6/6 9:30:00.000,7.4,15,8.1,76,819,22154.98
2022/6/6 9:45:00.000,7.4,15,8.2,75,820,21534.64
2022/6/6 10:00:00.000,7.6,15,8.4,74,820,20914.3
2022/6/6 10:15:00.000,7.6,15,8.6,74,820,20324.34
2022/6/6 10:30:00.000,7.5,16,8.7,73,820,19764.76
2022/6/6 10:45:00.000,7.3,15,8.9,72,820,19206.16
2022/6/6 11:00:00.000,7.3,15,9,71,820,18646.58
2022/6/6 11:15:00.000,7.3,15,9.1,71,820,17991.94
2022/6/6 11:30:00.000,7.2,15,9.2,71,820,17241.26
2022/6/6 11:45:00.000,7,15,9.2,72,820,16490.58
2022/6/6 12:00:00.000,6.9,15,9.3,72,820,15739.9
2022/6/6 12:15:00.000,6.8,15,9.3,72,820,15059.78
2022/6/6 12:30:00.000,6.7,15,9.4,72,820,14450.22
2022/6/6 12:45:00.000,6.5,15,9.4,71,820,13840.66
2022/6/6 13:00:00.000,6.4,14,9.5,71,820,13231.1
2022/6/6 13:15:00.000,6.3,15,9.6,71,820,12672.5
2022/6/6 13:30:00.000,6.2,16,9.7,70,820,12163.88
2022/6/6 13:45:00.000,6.1,16,9.8,70,820,11656.24
2022/6/6 14:00:00.000,6.1,17,9.9,69,820,11147.62
2022/6/6 14:15:00.000,5.9,19,10.1,69,820,10704.66
2022/6/6 14:30:00.000,5.9,20,10.3,68,820,10326.38
2022/6/6 14:45:00.000,5.7,22,10.6,67,820,9948.1
2022/6/6 15:00:00.000,5.6,23,10.8,66,820,9569.82
2022/6/6 15:15:00.000,5.6,23,11,66,820,9300.32
2022/6/6 15:30:00.000,5.5,25,11.2,65,820,9138.62
2022/6/6 15:45:00.000,5.5,26,11.3,64,821,8977.9
2022/6/6 16:00:00.000,5.4,28,11.5,63,821,8816.2
2022/6/6 16:15:00.000,5.4,28,11.5,63,821,8542.78
2022/6/6 16:30:00.000,5.3,27,11.4,64,821,8156.66
2022/6/6 16:45:00.000,5.2,28,11.3,64,821,7770.54
2022/6/6 17:00:00.000,5.1,27,11.2,65,821,7384.42
2022/6/6 17:15:00.000,5,28,11,65,821,7204.1
2022/6/6 17:30:00.000,5,29,10.9,66,821,7230.56
2022/6/6 17:45:00.000,4.9,29,10.8,66,821,7256.04
2022/6/6 18:00:00.000,5,30,10.7,67,821,7282.5
2022/6/6 18:15:00.000,5,30,10.5,68,821,7053.18
2022/6/6 18:30:00.000,4.9,32,10.3,69,821,6568.08
2022/6/6 18:45:00.000,4.9,32,10,70,822,6083.96
2022/6/6 19:00:00.000,4.8,34,9.8,71,822,5598.86
2022/6/6 19:15:00.000,4.7,35,9.6,72,822,5119.64
2022/6/6 19:30:00.000,4.4,38,9.4,73,822,4646.3
2022/6/6 19:45:00.000,4.3,39,9.2,74,822,4171.98
2022/6/6 20:00:00.000,4,42,9,75,822,3698.64
2022/6/6 20:15:00.000,4,45,8.8,77,822,3275.28
2022/6/6 20:30:00.000,4,47,8.6,78,822,2901.9
2022/6/6 20:45:00.000,4,51,8.5,79,822,2528.52
2022/6/6 21:00:00.000,4,53,8.3,80,822,2155.14
2022/6/6 21:15:00.000,4.1,56,7.9,82,822,1987.56
2022/6/6 21:30:00.000,4.2,56,7.4,85,822,2026.76
2022/6/6 21:45:00.000,4.3,56,6.9,87,823,2064.98
2022/6/6 22:00:00.000,4.5,56,6.4,90,823,2104.18
2022/6/6 22:15:00.000,4.5,56,6.1,91,823,2085.56
2022/6/6 22:30:00.000,4.5,58,6,91,823,2009.12
2022/6/6 22:45:00.000,4.4,59,5.9,91,823,1931.7
2022/6/6 23:00:00.000,4.5,61,5.8,91,823,1855.26
2022/6/6 23:15:00.000,4.3,61,5.7,91,823,1588.7
2022/6/6 23:30:00.000,4.1,61,5.6,92,823,1131.04
2022/6/6 23:45:00.000,3.9,61,5.4,92,822,674.36
2022/6/7 0:00:00.000,3.6,34,4.2,93,821,53.6133488
2022/6/7 0:15:00.000,3.5,31,4,93,821,169.8540305
2022/6/7 0:30:00.000,3.4,28,3.9,93,821,327.8740182
2022/6/7 0:45:00.000,3.2,26,3.7,94,821,238.2073571
2022/6/7 1:00:00.000,3.1,22,3.6,94,821,74.24604071
2022/6/7 1:15:00.000,3.1,19,3.4,94,821,264.8673595
2022/6/7 1:30:00.000,3,17,3.3,94,821,226.0310486
2022/6/7 1:45:00.000,3.1,13,3.2,94,821,177.0932639
2022/6/7 2:00:00.000,3.1,11,3.1,94,821,274.4548601
2022/6/7 2:15:00.000,3,9,3,94,821,271.9357868
2022/6/7 2:30:00.000,2.9,8,2.9,94,821,209.7589836
2022/6/7 2:45:00.000,2.9,6,2.9,94,821,77.38528725
2022/6/7 3:00:00.000,2.8,4,2.8,94,821,394.6060753
2022/6/7 3:15:00.000,2.8,2,2.7,94,821,350.8196166
2022/6/7 3:30:00.000,2.7,0,2.6,94,821,121.0243792
2022/6/7 3:45:00.000,2.6,0,2.4,95,821,331.0297718
2022/6/7 4:00:00.000,2.5,358,2.3,95,821,253.2956454
2022/6/7 4:15:00.000,2.5,355,2.2,95,821,378.0089213
2022/6/7 4:30:00.000,2.4,355,2.1,95,821,263.6171192
2022/6/7 4:45:00.000,2.4,353,2,95,822,270.0887745
2022/6/7 5:00:00.000,2.3,353,1.9,95,822,259.9195225
2022/6/7 5:15:00.000,2.3,353,2.2,94,822,365.1813281
2022/6/7 5:30:00.000,2.3,355,2.8,92,822,293.8409295
2022/6/7 5:45:00.000,2.3,358,3.3,90,822,199.6812388
2022/6/7 6:00:00.000,2.3,0,3.9,88,822,363.5447067
2022/6/7 6:15:00.000,2.2,0,4.7,85,822,331.4146473
2022/6/7 6:30:00.000,2.1,357,5.6,81,822,43.89544185
2022/6/7 6:45:00.000,2,354,6.5,78,822,113.8572915
2022/6/7 7:00:00.000,1.9,351,7.4,74,822,114.5979237
2022/6/7 7:15:00.000,1.8,354,8.2,70,822,190.2227624
2022/6/7 7:30:00.000,1.8,0,8.7,66,822,249.4527941
2022/6/7 7:45:00.000,1.8,0,9.2,61,822,94.03851715
2022/6/7 8:00:00.000,1.8,6,9.7,57,822,45.14248985
2022/6/7 8:15:00.000,1.8,9,10.2,54,822,362.1436621
2022/6/7 8:30:00.000,1.9,12,10.6,52,822,37.24825453
2022/6/7 8:45:00.000,2,11,11.1,50,822,132.8800518
2022/6/7 9:00:00.000,2.2,13,11.5,48,822,357.8928962
2022/6/7 9:15:00.000,2.2,13,12,46,822,149.3930507
2022/6/7 9:30:00.000,2.3,13,12.5,44,822,17.9458586
2022/6/7 9:45:00.000,2.3,13,13,41,822,103.7574393
2022/6/7 10:00:00.000,2.4,12,13.5,39,822,21.62059438
2022/6/7 10:15:00.000,2.3,13,13.9,38,822,43.00783888
2022/6/7 10:30:00.000,2.2,16,14.2,37,822,176.106101
2022/6/7 10:45:00.000,2.1,19,14.5,36,821,343.5544329
2022/6/7 11:00:00.000,2.1,23,14.8,35,821,377.2333147
2022/6/7 11:15:00.000,1.9,25,15.2,34,821,38.93832985
2022/6/7 11:30:00.000,1.7,28,15.5,33,821,148.7745659
2022/6/7 11:45:00.000,1.6,27,15.8,32,821,230.0250523
2022/6/7 12:00:00.000,1.4,30,16.1,31,821,384.5641157
2022/6/7 12:15:00.000,1.2,31,16.3,31,821,197.7086166
2022/6/7 12:30:00.000,1,29,16.6,30,821,201.0264299
2022/6/7 12:45:00.000,0.9,21,16.8,29,820,74.7263419
2022/6/7 13:00:00.000,0.7,16,17.1,28,820,232.7854332
2022/6/7 13:15:00.000,0.5,11,17.3,28,820,216.5493814
2022/6/7 13:30:00.000,0.4,0,17.5,27,820,276.7434376
2022/6/7 13:45:00.000,0.3,0,17.8,26,820,126.3655244
2022/6/7 14:00:00.000,0.2,333,18,25,820,69.36712353
2022/6/7 14:15:00.000,0.1,270,18.1,25,820,105.3178234
2022/6/7 14:30:00.000,0.1,180,18.2,25,820,341.9661852
2022/6/7 14:45:00.000,0.3,162,18.3,24,820,275.3781343
2022/6/7 15:00:00.000,0.5,158,18.4,24,820,369.6264738
2022/6/7 15:15:00.000,0.9,159,18.3,24,820,12.05442564
2022/6/7 15:30:00.000,1.3,157,18.1,25,820,26.35602936
2022/6/7 15:45:00.000,1.7,152,17.9,26,820,320.6513954
2022/6/7 16:00:00.000,2.1,152,17.7,27,820,375.1720799
2022/6/7 16:15:00.000,2.5,151,17.5,28,820,66.68638557
2022/6/7 16:30:00.000,2.7,149,17.3,29,820,293.6172996
2022/6/7 16:45:00.000,2.9,146,17,30,820,35.52953824
2022/6/7 17:00:00.000,3.1,144,16.8,31,820,178.9224143
2022/6/7 17:15:00.000,3.3,140,16.6,31,820,110.1727815
2022/6/7 17:30:00.000,3.5,134,16.3,32,820,378.1719985
2022/6/7 17:45:00.000,3.8,127,16,33,820,356.585725
2022/6/7 18:00:00.000,4,123,15.7,34,820,34.88364398
2022/6/7 18:15:00.000,4.3,120,15.3,35,820,291.296731
2022/6/7 18:30:00.000,4.5,117,14.8,36,820,701.8
2022/6/7 18:45:00.000,4.7,114,14.4,37,821,1788.62
2022/6/7 19:00:00.000,4.9,111,13.9,38,821,2875.44
2022/6/7 19:15:00.000,4.9,111,13.3,40,821,3636.9
2022/6/7 19:30:00.000,4.6,112,12.6,42,821,4072.02
2022/6/7 19:45:00.000,4.3,113,11.9,45,821,4508.12
2022/6/7 20:00:00.000,4,113,11.2,47,821,4943.24
2022/6/7 20:15:00.000,4,112,10.7,48,821,5095.14
2022/6/7 20:30:00.000,4.2,109,10.4,48,821,4962.84
2022/6/7 20:45:00.000,4.4,106,10.2,49,822,4830.54
2022/6/7 21:00:00.000,4.6,104,9.9,49,822,4698.24
2022/6/7 21:15:00.000,4.8,102,9.8,49,822,4415.02
2022/6/7 21:30:00.000,4.9,101,9.8,49,822,3979.9
2022/6/7 21:45:00.000,5,99,9.7,48,822,3544.78
2022/6/7 22:00:00.000,5,98,9.7,48,822,3109.66
2022/6/7 22:15:00.000,5,97,9.5,49,822,2626.52
2022/6/7 22:30:00.000,4.9,96,9.1,50,822,2094.38
2022/6/7 22:45:00.000,4.9,96,8.8,52,822,1562.24
2022/6/7 23:00:00.000,4.8,95,8.4,53,822,1030.1
2022/6/7 23:15:00.000,4.7,96,8.1,55,822,300.9454294
2022/6/7 23:30:00.000,4.5,98,7.9,56,822,331.1174984
2022/6/7 23:45:00.000,4.3,101,7.7,57,822,90.50051117
2022/6/8 0:00:00.000,4.7,75,6.6,86,821,239.0434584
2022/6/8 0:15:00.000,4.3,75,6.4,88,821,162.4640592
2022/6/8 0:30:00.000,3.9,75,6.2,89,821,282.7412701
2022/6/8 0:45:00.000,3.6,76,6,90,821,16.2740817
2022/6/8 1:00:00.000,3.2,76,5.8,91,821,303.6372101
2022/6/8 1:15:00.000,2.9,78,5.6,91,821,111.8003558
2022/6/8 1:30:00.000,2.6,83,5.4,92,821,357.1234778
2022/6/8 1:45:00.000,2.5,88,5.2,92,821,248.6398735
2022/6/8 2:00:00.000,2.3,92,5,93,821,189.4141391
2022/6/8 2:15:00.000,2.2,95,4.9,93,821,123.8473109
2022/6/8 2:30:00.000,2.2,93,4.9,93,821,21.5265871
2022/6/8 2:45:00.000,2.2,93,4.9,93,821,386.6928304
